Farm_ID,Region,Crop_Type,Season,Area_Planted_Ha,Fertilizer_Used_kg,Rainfall_mm,Yield_Tonnes,Soil_Type,Market_Price_KES_per_Tonne,Year
FARM053611,Meru,Sugarcane,Long Rains,7.46,477.0,503.3,11.73,Clay,55971.04,2015
FARM053612,Nakuru,Beans,Long Rains,3.94,97.3,1055.0,5.63,Clay,65829.25,2015
FARM053613,Kisumu,Tea,Long Rains,1.27,297.2,1032.7,1.7,Sandy,12814.58,2023
FARM053614,Nakuru,Coffee,Long Rains,2.37,242.4,1079.3,7.96,Loamy,31915.42,2022
FARM053615,Embu,Wheat,Short Rains,2.22,498.7,404.1,4.39,Clay,59070.37,2020
FARM053616,Nyeri,Beans,Short Rains,2.22,215.7,625.6,5.74,Loamy,27197.58,2015
FARM053617,Nyeri,Beans,Short Rains,6.42,228.7,286.0,8.91,Sandy,20485.65,2021
FARM053618,Nyeri,Sugarcane,Long Rains,3.26,492.3,655.7,0.28,Sandy,49771.97,2024
FARM053619,Bungoma,Tea,Short Rains,4.37,171.0,310.0,10.05,Clay,57272.73,2020
FARM053620,Uasin Gishu,Wheat,Short Rains,6.12,391.6,1348.6,9.38,Sandy,39393.04,2021
FARM053621,Uasin Gishu,Wheat,Long Rains,6.01,70.1,706.8,11.77,Sandy,60186.93,2023
FARM053622,Nyeri,Beans,Long Rains,3.07,476.2,789.8,5.03,Loamy,22108.08,2022
FARM053623,Nakuru,Maize,Short Rains,7.05,87.9,233.8,0.65,Sandy,72181.65,2017
FARM053624,Meru,Coffee,Short Rains,9.89,442.3,647.6,7.9,Clay,70237.92,2024
FARM053625,Nyeri,Tea,Short Rains,7.27,218.2,997.7,9.74,Loamy,21733.29,2015
FARM053626,Nakuru,Coffee,Short Rains,4.12,466.9,1413.4,5.3,Loamy,11618.46,2015
FARM053627,Embu,Maize,Long Rains,2.15,140.4,354.1,2.75,Clay,18808.27,2021
FARM053628,Kisumu,Maize,Long Rains,3.6,308.9,1296.8,2.31,Clay,75923.8,2021
FARM053629,Embu,Sugarcane,Short Rains,2.37,480.3,1464.3,9.22,Sandy,45700.58,2020
FARM053630,Kisumu,Tea,Short Rains,9.62,73.0,1362.6,10.75,Clay,26699.32,2020
FARM053631,Meru,Sugarcane,Long Rains,4.18,67.9,1291.5,10.35,Loamy,36852.92,2018
FARM053632,Bungoma,Sugarcane,Short Rains,9.48,482.1,1335.5,8.96,Clay,14828.31,2021
FARM053633,Nyeri,Sugarcane,Long Rains,2.46,100.2,457.6,3.18,Clay,28551.37,2023
FARM053634,Meru,Maize,Long Rains,5.87,438.7,310.5,1.25,Sandy,61506.69,2015
FARM053635,Nyeri,Maize,Long Rains,9.27,139.1,1327.7,4.74,Sandy,58618.04,2021
FARM053636,Meru,Wheat,Short Rains,6.31,261.3,338.8,6.31,Clay,31787.43,2020
FARM053637,Embu,Tea,Long Rains,2.67,173.5,1280.8,4.11,Sandy,36978.01,2020
FARM053638,Kisumu,Coffee,Long Rains,3.49,185.3,1326.5,3.99,Sandy,60150.41,2017
FARM053639,Embu,Sugarcane,Long Rains,1.7,334.3,1210.4,0.33,Sandy,59552.42,2018
FARM053640,Meru,Wheat,Long Rains,9.56,251.9,813.8,5.01,Sandy,59651.86,2016
FARM053641,Bungoma,Maize,Short Rains,7.34,154.6,779.6,5.37,Sandy,45643.81,2020
FARM053642,Nyeri,Coffee,Long Rains,2.25,160.4,1385.0,8.69,Clay,62527.24,2024
FARM053643,Uasin Gishu,Maize,Short Rains,7.42,441.2,1133.0,10.1,Clay,22908.6,2021
FARM053644,Uasin Gishu,Wheat,Short Rains,9.76,425.8,715.7,1.11,Sandy,79648.65,2022
FARM053645,Uasin Gishu,Coffee,Long Rains,7.72,230.1,1405.7,1.3,Sandy,70006.34,2020
FARM053646,Embu,Coffee,Long Rains,6.6,150.2,386.8,7.1,Clay,29091.34,2017
FARM053647,Kisumu,Beans,Long Rains,0.62,337.5,1343.1,0.7,Clay,23791.84,2022
FARM053648,Bungoma,Coffee,Long Rains,8.75,153.5,1051.9,8.19,Clay,25548.75,2017
FARM053649,Nakuru,Beans,Long Rains,1.17,291.5,673.9,4.91,Sandy,48559.68,2022
FARM053650,Meru,Beans,Long Rains,4.87,64.1,225.7,7.75,Sandy,22781.36,2017
FARM053651,Nakuru,Beans,Short Rains,4.47,56.0,805.2,9.24,Loamy,75098.59,2016
FARM053652,Embu,Wheat,Short Rains,4.11,187.3,376.1,2.92,Sandy,46372.52,2016
FARM053653,Nakuru,Maize,Short Rains,9.09,105.6,492.9,2.14,Clay,25800.29,2022
FARM053654,Nyeri,Coffee,Long Rains,9.67,58.1,453.9,11.68,Clay,35293.79,2021
FARM053655,Nakuru,Wheat,Long Rains,0.64,396.2,1071.3,2.57,Clay,56874.27,2015
FARM053656,Uasin Gishu,Beans,Short Rains,5.14,128.2,804.7,5.91,Clay,30213.71,2024
FARM053657,Kisumu,Beans,Long Rains,4.92,254.5,1088.7,6.7,Clay,51620.01,2018
FARM053658,Kisumu,Tea,Long Rains,4.97,401.4,867.7,3.42,Sandy,14308.9,2018
FARM053659,Embu,Maize,Long Rains,2.56,460.2,1167.6,8.45,Clay,44133.33,2023
FARM053660,Embu,Coffee,Long Rains,4.98,294.8,1248.9,5.65,Loamy,64801.31,2023
FARM053661,Nakuru,Sugarcane,Long Rains,9.42,232.4,1298.7,9.47,Loamy,69182.7,2021
FARM053662,Meru,Sugarcane,Short Rains,1.24,170.0,410.8,7.16,Loamy,56361.55,2018
FARM053663,Meru,Beans,Short Rains,9.95,195.6,1213.2,10.13,Loamy,48147.02,2016
FARM053664,Nyeri,Beans,Short Rains,5.88,67.6,413.1,2.38,Loamy,56181.54,2020
FARM053665,Bungoma,Sugarcane,Short Rains,0.56,334.6,519.5,8.2,Clay,65863.26,2017
FARM053666,Nakuru,Wheat,Long Rains,5.13,453.1,962.8,9.0,Clay,37262.5,2015
FARM053667,Bungoma,Maize,Short Rains,2.21,223.8,937.9,1.09,Sandy,65191.08,2022
FARM053668,Bungoma,Sugarcane,Long Rains,6.92,246.2,554.7,3.91,Clay,69946.78,2020
FARM053669,Nyeri,Sugarcane,Long Rains,7.06,116.6,1161.2,11.94,Clay,63469.45,2022
FARM053670,Embu,Sugarcane,Long Rains,7.26,85.0,906.5,8.93,Loamy,47617.25,2023
FARM053671,Nakuru,Coffee,Long Rains,4.53,75.6,742.9,8.17,Sandy,59121.44,2016
FARM053672,Nyeri,Coffee,Short Rains,2.44,385.5,650.3,2.06,Sandy,61580.83,2018
FARM053673,Bungoma,Tea,Long Rains,8.13,212.2,1199.4,8.66,Sandy,78695.57,2023
FARM053674,Kisumu,Maize,Short Rains,6.69,212.1,655.7,4.69,Clay,50817.66,2015
FARM053675,Embu,Wheat,Short Rains,4.64,492.1,337.9,2.66,Sandy,18486.6,2015
FARM053676,Nakuru,Maize,Short Rains,4.93,394.6,690.1,0.43,Loamy,68150.93,2020
FARM053677,Embu,Coffee,Long Rains,4.8,284.7,751.7,9.25,Clay,19350.38,2015
FARM053678,Meru,Beans,Long Rains,9.89,186.6,708.9,5.57,Clay,16913.69,2019
FARM053679,Meru,Sugarcane,Short Rains,7.61,414.3,386.4,7.78,Loamy,69344.59,2017
FARM053680,Uasin Gishu,Tea,Short Rains,1.86,348.2,736.2,7.5,Loamy,57662.25,2024
FARM053681,Bungoma,Maize,Long Rains,3.8,55.6,301.5,2.88,Sandy,20685.83,2024
FARM053682,Embu,Maize,Short Rains,5.61,249.9,277.1,2.61,Loamy,77699.36,2024
FARM053683,Kisumu,Sugarcane,Long Rains,0.83,71.9,930.5,10.75,Clay,78578.3,2018
FARM053684,Bungoma,Beans,Long Rains,1.81,132.5,1231.8,11.38,Sandy,64748.81,2022
FARM053685,Uasin Gishu,Tea,Long Rains,9.32,259.6,1338.3,4.87,Sandy,75653.91,2018
FARM053686,Kisumu,Maize,Short Rains,1.41,284.3,1047.5,9.06,Sandy,60385.59,2015
FARM053687,Embu,Coffee,Long Rains,9.54,213.6,1478.1,6.72,Clay,51140.11,2020
FARM053688,Bungoma,Maize,Long Rains,3.54,343.9,465.9,3.99,Loamy,43999.3,2022
FARM053689,Meru,Maize,Short Rains,2.1,325.7,1050.2,0.65,Clay,27155.54,2024
FARM053690,Nyeri,Maize,Long Rains,6.92,444.8,1100.9,7.27,Sandy,43706.72,2019
FARM053691,Kisumu,Beans,Long Rains,7.76,420.2,546.5,6.92,Sandy,54852.72,2016
FARM053692,Nyeri,Sugarcane,Long Rains,3.64,112.5,1243.7,6.48,Loamy,11606.13,2019
FARM053693,Nyeri,Sugarcane,Short Rains,4.01,157.8,1002.4,2.59,Clay,73860.61,2023
FARM053694,Meru,Beans,Long Rains,5.02,345.7,978.5,2.86,Loamy,39886.56,2022
FARM053695,Meru,Maize,Short Rains,7.63,123.3,540.1,7.18,Loamy,22200.88,2024
FARM053696,Kisumu,Sugarcane,Short Rains,6.02,151.0,943.1,2.39,Clay,10715.76,2017
FARM053697,Uasin Gishu,Coffee,Long Rains,3.88,68.1,679.9,7.74,Clay,32557.1,2015
FARM053698,Uasin Gishu,Sugarcane,Short Rains,1.58,182.4,526.0,1.34,Sandy,45293.11,2019
FARM053699,Embu,Tea,Long Rains,1.25,309.8,1457.6,3.6,Loamy,71226.68,2017
FARM053700,Kisumu,Tea,Short Rains,3.34,229.6,322.0,7.91,Sandy,38370.06,2022
FARM053701,Bungoma,Beans,Long Rains,8.94,288.7,1416.6,4.9,Sandy,10752.07,2020
FARM053702,Kisumu,Coffee,Short Rains,9.34,171.5,298.1,8.45,Clay,16056.73,2021
FARM053703,Bungoma,Maize,Short Rains,8.53,95.5,726.1,10.71,Sandy,28970.1,2020
FARM053704,Bungoma,Sugarcane,Long Rains,1.64,142.2,973.0,11.82,Loamy,20894.57,2021
FARM053705,Uasin Gishu,Beans,Short Rains,0.93,164.9,1327.1,9.81,Clay,35861.73,2016
FARM053706,Kisumu,Coffee,Short Rains,2.47,490.5,748.1,8.3,Clay,18020.17,2017
FARM053707,Embu,Beans,Long Rains,8.24,263.9,1248.7,4.79,Clay,59110.79,2024
FARM053708,Bungoma,Tea,Long Rains,7.99,209.1,552.8,11.46,Clay,62930.95,2018
FARM053709,Bungoma,Wheat,Short Rains,0.82,265.1,272.0,3.23,Sandy,16382.64,2022
FARM053710,Embu,Wheat,Long Rains,7.08,66.2,633.7,8.43,Clay,20545.65,2016
FARM053711,Nakuru,Beans,Short Rains,0.78,399.0,1436.5,7.45,Loamy,66694.19,2016
FARM053712,Meru,Tea,Long Rains,2.68,69.8,251.2,2.84,Loamy,65067.32,2022
FARM053713,Uasin Gishu,Tea,Short Rains,9.12,245.5,1464.4,9.58,Sandy,45963.71,2017
FARM053714,Nakuru,Wheat,Long Rains,9.69,333.6,712.0,6.29,Loamy,14195.31,2016
FARM053715,Nakuru,Maize,Short Rains,1.62,183.3,1107.9,6.18,Clay,65158.56,2021
FARM053716,Nyeri,Maize,Short Rains,6.39,58.0,828.0,11.77,Sandy,16911.11,2020
FARM053717,Uasin Gishu,Maize,Long Rains,3.89,237.4,916.5,8.43,Clay,26001.47,2019
FARM053718,Uasin Gishu,Tea,Long Rains,7.11,189.0,1366.4,9.76,Sandy,35942.11,2016
FARM053719,Nyeri,Coffee,Short Rains,7.55,179.6,343.5,9.27,Sandy,71317.35,2022
FARM053720,Uasin Gishu,Sugarcane,Long Rains,6.16,84.3,592.9,5.28,Sandy,75668.66,2021
FARM053721,Nyeri,Tea,Long Rains,1.43,402.4,1445.3,2.72,Clay,30416.82,2019
FARM053722,Meru,Sugarcane,Long Rains,8.91,325.7,781.6,3.8,Clay,13260.29,2024
FARM053723,Nakuru,Coffee,Short Rains,6.66,489.6,606.5,2.14,Clay,65956.47,2021
FARM053724,Embu,Tea,Short Rains,6.86,416.3,647.7,1.21,Clay,19653.86,2015
FARM053725,Uasin Gishu,Wheat,Short Rains,4.44,140.5,201.6,3.23,Clay,53173.78,2018
FARM053726,Uasin Gishu,Wheat,Short Rains,0.76,403.8,1162.0,7.1,Clay,58573.21,2021
FARM053727,Uasin Gishu,Tea,Long Rains,9.33,453.8,714.3,1.49,Clay,41663.87,2021
FARM053728,Kisumu,Sugarcane,Short Rains,5.08,472.0,793.5,4.65,Sandy,69342.91,2024
FARM053729,Bungoma,Wheat,Short Rains,5.71,307.8,310.4,5.65,Sandy,17573.82,2021
FARM053730,Uasin Gishu,Tea,Short Rains,6.38,365.2,1067.7,10.48,Loamy,16306.78,2019
FARM053731,Nakuru,Tea,Long Rains,1.44,392.3,1313.5,5.74,Loamy,31217.55,2015
FARM053732,Uasin Gishu,Tea,Short Rains,3.83,160.7,521.9,0.75,Loamy,35177.45,2015
FARM053733,Kisumu,Coffee,Short Rains,2.17,353.4,487.1,0.86,Loamy,71239.65,2022
FARM053734,Bungoma,Wheat,Short Rains,9.68,494.0,288.8,2.83,Loamy,50057.27,2018
FARM053735,Kisumu,Wheat,Short Rains,9.44,230.3,1023.3,6.28,Loamy,29045.82,2016
FARM053736,Bungoma,Beans,Short Rains,3.16,377.2,838.0,8.68,Clay,68258.48,2021
FARM053737,Nakuru,Tea,Long Rains,6.1,246.7,395.8,10.16,Clay,59056.85,2016
FARM053738,Nakuru,Sugarcane,Long Rains,5.23,293.9,255.7,3.33,Sandy,35375.14,2019
FARM053739,Bungoma,Tea,Long Rains,2.91,358.2,350.0,4.73,Sandy,26883.66,2024
FARM053740,Nyeri,Wheat,Short Rains,6.34,473.1,472.9,10.33,Loamy,46189.13,2018
FARM053741,Uasin Gishu,Coffee,Short Rains,1.44,154.6,1028.6,7.71,Loamy,66662.58,2017
FARM053742,Bungoma,Sugarcane,Short Rains,2.81,282.8,537.5,5.02,Sandy,40844.6,2017
FARM053743,Meru,Maize,Long Rains,2.64,484.3,475.7,7.57,Clay,53019.85,2020
FARM053744,Nyeri,Maize,Short Rains,5.09,352.9,1311.3,5.28,Loamy,53057.64,2016
FARM053745,Kisumu,Tea,Long Rains,6.11,161.9,391.0,0.27,Clay,36695.29,2018
FARM053746,Meru,Beans,Short Rains,0.86,388.5,1255.8,6.93,Sandy,74324.28,2019
FARM053747,Nyeri,Maize,Long Rains,1.35,55.1,248.7,2.4,Clay,23230.02,2020
FARM053748,Nyeri,Maize,Short Rains,6.23,54.4,300.7,8.83,Sandy,13568.43,2019
FARM053749,Nyeri,Beans,Short Rains,1.3,290.7,1074.6,4.02,Clay,31341.74,2017
FARM053750,Uasin Gishu,Maize,Long Rains,7.31,180.3,226.3,5.77,Sandy,15653.44,2015
FARM053751,Embu,Maize,Short Rains,4.62,275.3,1337.7,8.87,Loamy,59755.15,2024
FARM053752,Meru,Beans,Long Rains,0.51,109.1,1108.1,6.66,Loamy,11105.85,2017
FARM053753,Embu,Sugarcane,Long Rains,2.21,399.7,815.3,2.26,Clay,56171.84,2022
FARM053754,Kisumu,Coffee,Short Rains,9.8,75.8,935.0,11.32,Sandy,30378.5,2015
FARM053755,Nakuru,Tea,Long Rains,7.61,344.9,1048.0,0.57,Sandy,24064.83,2017
FARM053756,Bungoma,Sugarcane,Short Rains,4.84,475.9,740.8,0.36,Sandy,75165.26,2019
FARM053757,Bungoma,Beans,Long Rains,6.52,436.9,1268.8,10.79,Loamy,19193.15,2017
FARM053758,Bungoma,Wheat,Short Rains,4.75,247.9,676.9,8.6,Clay,49419.29,2015
FARM053759,Embu,Beans,Long Rains,10.0,236.8,357.9,6.07,Sandy,65663.73,2024
FARM053760,Nakuru,Coffee,Long Rains,7.23,335.1,1392.4,7.24,Sandy,53603.6,2016
FARM053761,Embu,Maize,Short Rains,6.55,161.0,340.1,4.96,Loamy,72980.77,2024
FARM053762,Uasin Gishu,Beans,Short Rains,4.8,116.8,1197.3,4.59,Clay,60965.87,2020
FARM053763,Embu,Maize,Long Rains,6.23,395.3,470.1,0.76,Loamy,21840.78,2018
FARM053764,Embu,Wheat,Short Rains,4.38,463.3,1237.3,7.69,Loamy,76459.12,2016
FARM053765,Uasin Gishu,Sugarcane,Short Rains,1.3,480.7,799.8,10.5,Sandy,29411.51,2024
FARM053766,Meru,Wheat,Short Rains,7.26,175.4,1334.4,11.19,Loamy,64437.87,2020
FARM053767,Bungoma,Coffee,Long Rains,5.12,105.3,802.6,10.03,Clay,53530.35,2017
FARM053768,Kisumu,Wheat,Short Rains,0.58,198.3,836.9,2.73,Loamy,27723.77,2023
FARM053769,Kisumu,Maize,Short Rains,9.97,227.8,1272.9,9.97,Clay,32375.66,2024
FARM053770,Bungoma,Maize,Long Rains,0.7,224.9,1388.4,7.55,Clay,63992.85,2023
FARM053771,Nakuru,Beans,Short Rains,1.67,261.8,894.3,5.04,Sandy,55924.27,2015
FARM053772,Uasin Gishu,Tea,Long Rains,1.09,475.7,652.2,3.15,Sandy,23245.81,2017
FARM053773,Kisumu,Beans,Short Rains,6.03,341.9,236.2,5.55,Clay,17344.7,2018
FARM053774,Nakuru,Coffee,Long Rains,0.78,145.8,219.0,5.54,Clay,24435.34,2019
FARM053775,Meru,Beans,Long Rains,1.48,80.7,488.7,9.46,Loamy,38184.69,2021
FARM053776,Nakuru,Maize,Short Rains,9.83,254.3,1369.3,3.71,Sandy,21530.47,2016
FARM053777,Bungoma,Maize,Short Rains,8.22,208.0,406.2,9.94,Loamy,26856.01,2016
FARM053778,Bungoma,Tea,Short Rains,8.43,374.7,1037.5,9.32,Clay,32463.64,2021
FARM053779,Bungoma,Coffee,Short Rains,8.71,103.0,252.5,1.53,Clay,67510.81,2020
FARM053780,Kisumu,Maize,Short Rains,2.46,378.1,1305.8,8.87,Loamy,12403.38,2016
FARM053781,Nakuru,Sugarcane,Short Rains,4.47,141.2,593.6,11.94,Loamy,61582.54,2023
FARM053782,Embu,Sugarcane,Short Rains,3.11,309.3,876.5,2.19,Loamy,58657.71,2024
FARM053783,Bungoma,Wheat,Long Rains,8.4,148.8,1013.3,11.14,Clay,52348.24,2016
FARM053784,Nakuru,Tea,Short Rains,9.47,196.3,1079.2,2.74,Loamy,67016.99,2020
FARM053785,Nakuru,Beans,Short Rains,2.79,167.1,431.8,4.16,Sandy,28327.95,2019
FARM053786,Bungoma,Tea,Long Rains,1.23,369.0,985.9,10.34,Clay,67599.88,2017
FARM053787,Kisumu,Sugarcane,Long Rains,1.49,89.8,1351.3,2.05,Loamy,15274.03,2018
FARM053788,Meru,Sugarcane,Short Rains,4.89,276.9,491.7,3.95,Clay,56702.2,2024
FARM053789,Nakuru,Coffee,Long Rains,1.16,212.3,643.1,8.91,Loamy,26313.01,2023
FARM053790,Bungoma,Wheat,Long Rains,6.21,106.5,626.9,1.88,Sandy,10834.49,2017
FARM053791,Bungoma,Coffee,Short Rains,4.64,336.5,535.5,0.25,Loamy,69568.71,2022
FARM053792,Embu,Maize,Long Rains,7.38,84.8,217.2,0.81,Clay,22789.68,2024
FARM053793,Meru,Sugarcane,Long Rains,7.05,234.3,595.6,0.48,Loamy,27101.09,2017
FARM053794,Nyeri,Maize,Long Rains,3.03,368.3,1330.6,9.1,Clay,38016.82,2019
FARM053795,Meru,Tea,Short Rains,9.8,179.6,991.5,4.02,Loamy,48431.64,2020
FARM053796,Nyeri,Tea,Long Rains,4.81,498.9,316.2,6.69,Clay,58098.24,2022
FARM053797,Embu,Sugarcane,Short Rains,6.59,316.8,1026.2,7.47,Clay,53299.52,2020
FARM053798,Uasin Gishu,Tea,Long Rains,5.21,117.7,505.7,6.22,Clay,55566.72,2023
FARM053799,Nyeri,Sugarcane,Long Rains,1.05,231.4,1307.7,7.18,Sandy,58062.34,2023
FARM053800,Bungoma,Coffee,Short Rains,2.93,79.9,439.5,6.31,Loamy,19182.93,2024
FARM053801,Uasin Gishu,Maize,Long Rains,5.41,271.1,1211.6,0.51,Loamy,34811.83,2016
FARM053802,Kisumu,Maize,Short Rains,3.92,449.6,296.8,3.38,Clay,65341.27,2019
FARM053803,Nakuru,Sugarcane,Short Rains,3.9,117.9,984.1,3.34,Clay,38959.43,2017
FARM053804,Kisumu,Maize,Short Rains,3.13,115.3,1406.4,6.96,Sandy,36235.64,2019
FARM053805,Nyeri,Sugarcane,Short Rains,7.98,148.4,506.2,0.43,Loamy,70712.76,2018
FARM053806,Uasin Gishu,Wheat,Long Rains,9.2,176.2,989.1,1.84,Sandy,39607.97,2021
FARM053807,Nyeri,Tea,Long Rains,4.48,358.0,1406.3,10.56,Clay,65298.92,2022
FARM053808,Meru,Sugarcane,Short Rains,4.64,227.7,1485.8,7.44,Sandy,35056.31,2023
FARM053809,Uasin Gishu,Sugarcane,Short Rains,7.12,415.8,814.0,1.35,Clay,15000.91,2021
FARM053810,Nakuru,Sugarcane,Short Rains,7.05,398.3,850.8,7.55,Sandy,29639.73,2017
FARM053811,Kisumu,Sugarcane,Long Rains,6.49,128.9,364.4,10.27,Sandy,47511.19,2023
FARM053812,Nyeri,Beans,Short Rains,6.1,317.7,1432.1,8.98,Sandy,50663.83,2017
FARM053813,Kisumu,Beans,Long Rains,2.88,497.7,994.8,8.31,Sandy,65646.52,2015
FARM053814,Nyeri,Wheat,Long Rains,4.27,356.9,653.8,4.26,Sandy,23115.6,2022
FARM053815,Uasin Gishu,Maize,Short Rains,6.91,177.3,441.4,2.43,Sandy,46990.09,2017
FARM053816,Bungoma,Wheat,Long Rains,4.54,392.4,276.7,3.66,Clay,29759.62,2018
FARM053817,Uasin Gishu,Maize,Long Rains,9.36,130.0,950.9,11.02,Clay,32559.02,2017
FARM053818,Uasin Gishu,Tea,Short Rains,1.16,299.3,719.6,11.16,Loamy,63722.46,2021
FARM053819,Meru,Wheat,Short Rains,4.56,477.1,657.7,6.39,Clay,43944.25,2016
FARM053820,Nyeri,Maize,Short Rains,7.33,117.9,417.5,5.97,Clay,57313.24,2019
FARM053821,Meru,Tea,Long Rains,7.38,347.2,679.2,10.35,Sandy,69179.01,2015
FARM053822,Kisumu,Sugarcane,Short Rains,3.94,284.1,289.9,4.39,Sandy,40318.93,2022
FARM053823,Nyeri,Beans,Short Rains,4.19,375.2,1332.2,7.27,Clay,57884.02,2018
FARM053824,Nyeri,Tea,Short Rains,1.16,115.5,313.4,1.39,Sandy,44060.71,2022
FARM053825,Embu,Sugarcane,Long Rains,1.89,185.5,921.9,4.99,Sandy,42768.1,2019
FARM053826,Uasin Gishu,Wheat,Short Rains,2.53,252.1,1254.9,5.17,Loamy,64310.36,2018
FARM053827,Nyeri,Maize,Long Rains,3.94,498.1,925.2,10.95,Sandy,62769.52,2017
FARM053828,Nyeri,Coffee,Long Rains,7.61,401.2,1222.3,4.0,Clay,56746.08,2020
FARM053829,Bungoma,Sugarcane,Short Rains,7.14,117.4,515.6,9.85,Loamy,70239.54,2015
FARM053830,Embu,Coffee,Long Rains,1.66,238.6,823.7,2.92,Loamy,68677.71,2020
FARM053831,Uasin Gishu,Beans,Long Rains,9.48,168.4,1359.4,8.47,Sandy,44713.54,2018
FARM053832,Uasin Gishu,Maize,Long Rains,1.5,79.4,1222.4,10.17,Loamy,16732.13,2019
FARM053833,Bungoma,Maize,Short Rains,3.28,292.2,901.2,9.03,Loamy,74529.1,2019
FARM053834,Nyeri,Tea,Long Rains,3.22,299.3,971.5,3.08,Loamy,73611.44,2018
FARM053835,Meru,Maize,Long Rains,2.45,214.8,1243.7,8.96,Loamy,59891.61,2021
FARM053836,Uasin Gishu,Wheat,Short Rains,7.04,313.0,1265.7,10.38,Loamy,45062.34,2024
FARM053837,Embu,Wheat,Short Rains,1.18,315.6,946.9,2.84,Clay,35052.03,2024
FARM053838,Bungoma,Sugarcane,Short Rains,2.95,473.8,1085.8,8.47,Clay,76221.18,2015
FARM053839,Bungoma,Tea,Short Rains,5.37,259.4,729.1,4.13,Clay,72438.26,2020
FARM053840,Uasin Gishu,Wheat,Short Rains,3.25,168.4,1146.2,8.26,Loamy,61555.95,2015
FARM053841,Nakuru,Wheat,Short Rains,2.11,431.4,926.7,9.43,Sandy,45946.57,2018
FARM053842,Meru,Maize,Short Rains,8.06,453.8,1451.7,5.81,Clay,14470.76,2017
FARM053843,Kisumu,Wheat,Short Rains,7.33,319.3,388.8,4.13,Sandy,27389.56,2024
FARM053844,Nyeri,Wheat,Short Rains,9.42,491.9,235.2,10.7,Sandy,46949.35,2018
FARM053845,Meru,Tea,Short Rains,4.19,156.1,760.1,6.85,Clay,65258.3,2020
FARM053846,Nyeri,Coffee,Short Rains,6.17,389.5,1296.0,4.66,Sandy,37009.3,2022
FARM053847,Nakuru,Sugarcane,Short Rains,2.37,391.4,1047.5,0.62,Clay,10669.39,2024
FARM053848,Uasin Gishu,Coffee,Short Rains,5.4,257.8,472.3,10.41,Loamy,10450.02,2022
FARM053849,Meru,Sugarcane,Short Rains,0.85,228.5,1488.3,3.91,Sandy,24761.61,2015
FARM053850,Embu,Beans,Long Rains,7.8,234.9,411.4,1.55,Loamy,73859.05,2019
FARM053851,Bungoma,Tea,Long Rains,3.98,439.4,211.0,1.33,Loamy,61504.8,2023
FARM053852,Uasin Gishu,Wheat,Short Rains,9.09,93.0,1257.3,0.44,Sandy,27805.26,2023
FARM053853,Nyeri,Maize,Long Rains,6.46,103.8,782.0,11.17,Loamy,54516.55,2022
FARM053854,Bungoma,Tea,Short Rains,1.64,432.8,546.9,6.52,Loamy,29092.06,2021
FARM053855,Kisumu,Wheat,Short Rains,3.41,194.1,277.0,3.68,Clay,45996.71,2021
FARM053856,Nyeri,Beans,Short Rains,6.86,313.3,252.2,10.69,Clay,49875.39,2020
FARM053857,Uasin Gishu,Coffee,Long Rains,6.83,229.7,979.9,8.62,Clay,32796.71,2022
FARM053858,Uasin Gishu,Sugarcane,Short Rains,2.8,420.3,1417.1,7.08,Sandy,11216.59,2018
FARM053859,Nyeri,Wheat,Short Rains,5.47,494.7,1335.8,9.4,Sandy,36834.0,2016
FARM053860,Uasin Gishu,Sugarcane,Short Rains,6.9,90.5,796.4,7.14,Loamy,68095.79,2017
FARM053861,Kisumu,Sugarcane,Short Rains,4.98,258.1,501.2,10.7,Clay,71576.01,2021
FARM053862,Nakuru,Maize,Short Rains,3.8,229.1,731.6,0.74,Loamy,20785.75,2018
FARM053863,Meru,Beans,Short Rains,9.82,395.5,1403.7,8.86,Sandy,34966.23,2018
FARM053864,Embu,Maize,Long Rains,1.46,83.3,376.3,6.03,Clay,32153.44,2022
FARM053865,Bungoma,Beans,Long Rains,4.34,160.3,1385.5,6.61,Clay,28304.67,2021
FARM053866,Bungoma,Tea,Short Rains,7.15,266.8,387.8,6.03,Clay,56386.57,2018
FARM053867,Embu,Sugarcane,Long Rains,3.2,451.8,1151.1,8.94,Sandy,31277.82,2017
FARM053868,Kisumu,Tea,Long Rains,7.68,117.3,703.4,4.74,Sandy,70300.98,2023
FARM053869,Embu,Sugarcane,Short Rains,1.59,91.0,421.5,8.76,Clay,52723.34,2022
FARM053870,Kisumu,Beans,Short Rains,8.21,90.2,536.4,8.7,Clay,32146.19,2021
FARM053871,Meru,Wheat,Long Rains,1.54,145.4,1453.4,7.71,Loamy,28626.25,2017
FARM053872,Nyeri,Coffee,Short Rains,4.77,362.3,1286.2,2.16,Loamy,41873.98,2020
FARM053873,Bungoma,Tea,Long Rains,1.91,313.4,1349.2,1.03,Clay,40036.4,2018
FARM053874,Embu,Wheat,Short Rains,4.25,151.2,805.5,5.58,Sandy,25301.76,2022
FARM053875,Embu,Maize,Long Rains,3.04,212.9,1389.9,5.13,Clay,33454.26,2017
FARM053876,Uasin Gishu,Wheat,Short Rains,6.93,367.3,999.5,5.89,Clay,16279.77,2020
FARM053877,Embu,Sugarcane,Short Rains,5.1,111.6,522.5,2.06,Loamy,35112.9,2024
FARM053878,Uasin Gishu,Beans,Long Rains,5.21,313.0,329.2,3.73,Sandy,64788.36,2019
